Tahun,Kabupaten/Kota,WPP,Volume Produksi (Ton),Nilai Produksi (Rp 000),Provinsi,Kelompok,Jenis Ikan;
2021,TAPANULI TENGAH,WPP-RI-572,474.29,7091550,SUMATERA UTARA,PEPEREK,PEPEREK BONDOLAN;
2021,TAPANULI TENGAH,WPP-RI-572,157.95,7107750,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2021,TAPANULI TENGAH,WPP-RI-572,15.35,118025,SUMATERA UTARA,SARDEN,JAPUH;
2021,TAPANULI TENGAH,WPP-RI-572,46.37,1829230,SUMATERA UTARA,SEBELAH,SEBELAH;
2021,TAPANULI TENGAH,WPP-RI-572,4.83,163930,SUMATERA UTARA,SEBELAH,SEBELAH; TERABIS
2021,TAPANULI TENGAH,WPP-RI-572,277.25,6463967,SUMATERA UTARA,SELAR,SELAR BENTONG;
2021,TAPANULI TENGAH,WPP-RI-572,2484.05,62100170,SUMATERA UTARA,SELAR,SELAR KUNING;
2021,TAPANULI TENGAH,WPP-RI-572,86.09,1455190,SUMATERA UTARA,SELAR,TETENGKEK;
2021,TAPANULI TENGAH,WPP-RI-572,121.00,7260000,SUMATERA UTARA,SOTONG,SOTONG;
2021,TAPANULI TENGAH,WPP-RI-572,12.07,286036,SUMATERA UTARA,SUNGLIR,SUNGLIR;
2021,TAPANULI TENGAH,WPP-RI-572,459.60,17929032,SUMATERA UTARA,TALANG-TALANG,TALANG-TALANG;
2021,TAPANULI TENGAH,WPP-RI-572,4161.65,249618460,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2021,TAPANULI TENGAH,WPP-RI-572,592.97,22582376,SUMATERA UTARA,TERI,TERI GEPENG;
2021,TAPANULI TENGAH,WPP-RI-572,623.50,15587500,SUMATERA UTARA,TERI,TERI NASI;
2021,TAPANULI TENGAH,WPP-RI-572,5589.27,132485404,SUMATERA UTARA,TONGKOL,TONGKOL;
2021,TAPANULI TENGAH,WPP-RI-572,127.88,1798000,SUMATERA UTARA,TONGKOL,TONGKOL KOMO;
2021,TAPANULI TENGAH,WPP-RI-572,904.03,21715641,SUMATERA UTARA,TUNA,TUNA SIRIP KUNING; MADIDIHANG
2021,TAPANULI TENGAH,WPP-RI-572,119.98,8319140,SUMATERA UTARA,UDANG,UDANG PUTIH; UDANG API-API
2021,TAPANULI TENGAH,WPP-RI-572,23.78,1902400,SUMATERA UTARA,UDANG,UDANG VANAME;
2021,TULANG BAWANG,WPP-RI-712,1604.90,24073515,LAMPUNG,BAWAL,BAWAL HITAM;
2021,TULANG BAWANG,WPP-RI-712,614.04,6140440,LAMPUNG,BAWAL,BAWAL PUTIH;
2021,TULANG BAWANG,WPP-RI-712,999.45,9994510,LAMPUNG,BELANAK,BELANAK;
2021,TULANG BAWANG,WPP-RI-712,1233.71,43179745,LAMPUNG,CUMI-CUMI,CUMI-CUMI;
2021,TULANG BAWANG,WPP-RI-712,623.58,6235780,LAMPUNG,JULUNG-JULUNG,CENDRO;
2021,TULANG BAWANG,WPP-RI-712,380.58,4418230,LAMPUNG,KAKAP,KAKAP MERAH;
2021,TULANG BAWANG,WPP-RI-712,5049.07,50490740,LAMPUNG,KEMBUNG,KEMBUNG;
2021,TULANG BAWANG,WPP-RI-712,689.49,4136922,LAMPUNG,KURISI,KURISI;
2021,TULANG BAWANG,WPP-RI-712,818.31,4909848,LAMPUNG,KURISI,KURISI HIJAU;
2021,TULANG BAWANG,WPP-RI-712,884.46,13266870,LAMPUNG,KUWE,KUWE;
2021,TULANG BAWANG,WPP-RI-712,1910.11,28651680,LAMPUNG,MANYUNG,MANYUNG BESAR;
2021,TULANG BAWANG,WPP-RI-712,74.20,890412,LAMPUNG,PARI,PARI BURUNG;
2021,TULANG BAWANG,WPP-RI-712,3673.41,367341400,LAMPUNG,RAJUNGAN,RAJUNGAN;
2021,TULANG BAWANG,WPP-RI-712,81.37,976476,LAMPUNG,SEBELAH,SEBELAH;
2021,TULANG BAWANG,WPP-RI-712,1568.25,15682520,LAMPUNG,SELAR,SELAR HIJAU;
2021,TULANG BAWANG,WPP-RI-712,488.32,4883170,LAMPUNG,SELAR,SELAR KUNING;
2021,TULANG BAWANG,WPP-RI-712,335.52,5032830,LAMPUNG,TENGGIRI,TENGGIRI;
2021,TULANG BAWANG,WPP-RI-712,927.28,37091200,LAMPUNG,TERI,TERI KUNING;
2021,TULANG BAWANG,WPP-RI-712,256.49,10259640,LAMPUNG,TERI,TERI NASI;
2021,TULANG BAWANG,WPP-RI-712,187.64,3752840,LAMPUNG,TERUBUK,SELANGET;
2021,TULANG BAWANG,WPP-RI-712,1085.90,48865455,LAMPUNG,UDANG,UDANG DOGOL;
2021,TULANG BAWANG,WPP-RI-712,951.35,38054120,LAMPUNG,UDANG,UDANG PUTIH; UDANG API-API
2020,AGAM,WPP-RI-572,20.10,703570,SUMATERA BARAT,ALU-ALU,ALU-ALU GIGI GERGAJI; BARAKUDA GIGI GERGAJI
2020,AGAM,WPP-RI-572,10.66,373240,SUMATERA BARAT,ALU-ALU,ALU-ALU SIRIP HITAM; BARAKUDA SIRIP HITAM
2020,AGAM,WPP-RI-572,6.76,270520,SUMATERA BARAT,BAWAL,BAWAL HITAM;
2020,AGAM,WPP-RI-572,50.56,1263975,SUMATERA BARAT,BELANAK,BELANAK;
2020,AGAM,WPP-RI-572,141.99,3337264,SUMATERA BARAT,BIJI NANGKA,BIJI NANGKA KARANG;
2020,AGAM,WPP-RI-572,1315.83,43012685,SUMATERA BARAT,CAKALANG,CAKALANG;
2020,AGAM,WPP-RI-572,4.95,272195,SUMATERA BARAT,CUMI-CUMI,CUMI-CUMI;
2020,AGAM,WPP-RI-572,164.63,4428990,SUMATERA BARAT,GULAMAH,GULAMAH;
2020,AGAM,WPP-RI-572,56.53,1413350,SUMATERA BARAT,HIU,HIU TANDUK PUTIH;
2020,AGAM,WPP-RI-572,453.21,18128480,SUMATERA BARAT,KAKAP,JENAHA;
2020,AGAM,WPP-RI-572,26.43,1418845,SUMATERA BARAT,KAKAP,KAKAP;
2020,AGAM,WPP-RI-572,110.63,2765850,SUMATERA BARAT,KAPAS-KAPAS,KAPAS-KAPAS;
2020,AGAM,WPP-RI-572,1296.06,51842400,SUMATERA BARAT,KEMBUNG,KEMBUNG;
2020,AGAM,WPP-RI-572,1.29,32300,SUMATERA BARAT,KEPITING,KEPITING;
2020,AGAM,WPP-RI-572,11.64,640365,SUMATERA BARAT,KERAPU,KERAPU KARANG;
2020,AGAM,WPP-RI-572,1196.58,47863040,SUMATERA BARAT,KUWE,KUWE;
2020,AGAM,WPP-RI-572,54.49,1089720,SUMATERA BARAT,LAYUR,LAYUR;
2020,AGAM,WPP-RI-572,42.26,760662,SUMATERA BARAT,LIDAH,LIDAH;
2020,AGAM,WPP-RI-572,966.96,29008680,SUMATERA BARAT,TONGKOL,TONGKOL;
2020,AGAM,WPP-RI-572,304.43,9132840,SUMATERA BARAT,TONGKOL,TONGKOL ABU-ABU;
2020,AGAM,WPP-RI-572,755.67,22670010,SUMATERA BARAT,TONGKOL,TONGKOL KOMO;
2020,AGAM,WPP-RI-572,97.32,5352765,SUMATERA BARAT,UDANG,UDANG PUTIH; UDANG API-API
2020,ASAHAN,WPP-RI-571,88.05,4402250,SUMATERA UTARA,BAWAL,BAWAL HITAM;
2020,ASAHAN,WPP-RI-571,80.92,3641175,SUMATERA UTARA,BAWAL,BAWAL PUTIH;
2020,ASAHAN,WPP-RI-571,2384.43,23844330,SUMATERA UTARA,BIJI NANGKA,KUNIRAN; BIJI NANGKA
2020,ASAHAN,WPP-RI-571,982.42,54033155,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2020,ASAHAN,WPP-RI-571,1951.63,29274465,SUMATERA UTARA,EKOR KUNING,EKOR KUNING;
2020,ASAHAN,WPP-RI-571,3972.96,39729570,SUMATERA UTARA,GULAMAH,GULAMAH;
2020,ASAHAN,WPP-RI-571,5.79,214156,SUMATERA UTARA,GURITA,GURITA;
2020,ASAHAN,WPP-RI-571,2562.98,25629800,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2020,ASAHAN,WPP-RI-571,183.75,9187700,SUMATERA UTARA,KEPITING,KEPITING BAKAU;
2020,ASAHAN,WPP-RI-571,124.51,1245110,SUMATERA UTARA,KERANG,KERANG DARAH;
2020,ASAHAN,WPP-RI-571,2751.89,27518910,SUMATERA UTARA,KURISI,KERISI;
2020,ASAHAN,WPP-RI-571,2027.15,81086000,SUMATERA UTARA,KURO,KURO; SENANGIN
2020,ASAHAN,WPP-RI-571,2746.25,27462450,SUMATERA UTARA,LEMURU,TEMBANG;
2020,ASAHAN,WPP-RI-571,255.32,5106420,SUMATERA UTARA,LIDAH,LIDAH;
2020,ASAHAN,WPP-RI-571,251.28,6282100,SUMATERA UTARA,MANYUNG,MANYUNG BESAR;
2020,ASAHAN,WPP-RI-571,197.29,3945860,SUMATERA UTARA,PARI,PARI BURUNG;
2020,ASAHAN,WPP-RI-571,387.37,27115760,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2020,ASAHAN,WPP-RI-571,527.09,5270860,SUMATERA UTARA,SELAR,SELAR KUNING;
2020,ASAHAN,WPP-RI-571,2782.39,27823930,SUMATERA UTARA,SELAR,TETENGKEK;
2020,ASAHAN,WPP-RI-571,433.18,10829400,SUMATERA UTARA,SEMBILANG,SEMBILANG BETUL;
2020,ASAHAN,WPP-RI-571,5.35,374220,SUMATERA UTARA,TERI,TERI NASI;
2020,ASAHAN,WPP-RI-571,1303.01,15636108,SUMATERA UTARA,TONGKOL,TONGKOL ABU-ABU;
2020,ASAHAN,WPP-RI-571,63.01,2520560,SUMATERA UTARA,UDANG,UDANG HARIMAU;
2020,ASAHAN,WPP-RI-571,56.56,1979600,SUMATERA UTARA,UDANG,UDANG JERBUNG;
2020,ASAHAN,WPP-RI-571,48.27,1689555,SUMATERA UTARA,UDANG,UDANG PUTIH; UDANG API-API
2020,BANYUASIN,WPP-RI-711,682.01,20460150,SUMATERA SELATAN,BAWAL,BAWAL HITAM;
2020,BANYUASIN,WPP-RI-711,1219.95,48798120,SUMATERA SELATAN,BAWAL,BAWAL PUTIH;
2020,BANYUASIN,WPP-RI-711,1819.29,18192900,SUMATERA SELATAN,BELANAK,BELANAK;
2020,BANYUASIN,WPP-RI-711,1281.77,51270760,SUMATERA SELATAN,CUMI-CUMI,CUMI-CUMI;
2020,BANYUASIN,WPP-RI-711,800.65,40032400,SUMATERA SELATAN,GEROT-GEROT,GEROT-GEROT;
2020,BANYUASIN,WPP-RI-711,865.65,21641175,SUMATERA SELATAN,GOLOK-GOLOK,GOLOK-GOLOK;
2020,BANYUASIN,WPP-RI-711,560.87,8413095,SUMATERA SELATAN,GULAMAH,GULAMAH;
2020,BANYUASIN,WPP-RI-711,1457.23,145722600,SUMATERA SELATAN,KAKAP,KAKAP MERAH;
2020,BANYUASIN,WPP-RI-711,1573.58,78678900,SUMATERA SELATAN,KAKAP,KAKAP PUTIH; BARAMUNDI
2020,BANYUASIN,WPP-RI-711,752.49,11287335,SUMATERA SELATAN,KEMBUNG,KEMBUNG;
2020,BANYUASIN,WPP-RI-711,1363.31,81798360,SUMATERA SELATAN,KEPITING,KEPITING;
2020,BANYUASIN,WPP-RI-711,767.13,9205500,SUMATERA SELATAN,KERANG,KERANG DARAH;
2020,BANYUASIN,WPP-RI-711,838.96,20973900,SUMATERA SELATAN,KURISI,ABAT;
2020,BANYUASIN,WPP-RI-711,1420.56,63925065,SUMATERA SELATAN,KURISI,KURISI;
2020,BANYUASIN,WPP-RI-711,1388.87,97220900,SUMATERA SELATAN,KURO,KURO; SENANGIN
2020,BANYUASIN,WPP-RI-711,1363.13,27262620,SUMATERA SELATAN,LAYUR,LAYUR;
2020,BANYUASIN,WPP-RI-711,1825.51,117287310,SUMATERA SELATAN,LEMURU,TEMBANG;
2020,BANYUASIN,WPP-RI-711,908.07,54484080,SUMATERA SELATAN,MANYUNG,MANYUNG JAHAL;
2020,BANYUASIN,WPP-RI-711,1487.39,52058580,SUMATERA SELATAN,PARI,PARI KEMBANG;
2020,BANYUASIN,WPP-RI-711,1307.21,52288440,SUMATERA SELATAN,PEPEREK,PEPEREK TOPANG;
2020,BANYUASIN,WPP-RI-711,1528.58,53500300,SUMATERA SELATAN,SARDEN,JAPUH;
2020,BANYUASIN,WPP-RI-711,1564.32,46929480,SUMATERA SELATAN,SEBELAH,SEBELAH MATA KANAN;
2020,BANYUASIN,WPP-RI-711,1502.43,22536510,SUMATERA SELATAN,SELAR,SELAR KUNING;
2020,BANYUASIN,WPP-RI-711,2458.03,49160680,SUMATERA SELATAN,SEMBILANG,SEMBILANG BETUL;
2020,BANYUASIN,WPP-RI-711,1050.70,57788280,SUMATERA SELATAN,SOTONG,SOTONG;
2020,BANYUASIN,WPP-RI-711,1195.46,35863800,SUMATERA SELATAN,TENGGIRI,TENGGIRI PAPAN;
2020,BANYUASIN,WPP-RI-711,1449.03,43470780,SUMATERA SELATAN,TERI,TERI BULU AYAM;
2020,BANYUASIN,WPP-RI-711,1548.66,46459650,SUMATERA SELATAN,TERI,TERI KEPALA BATU;
2020,BANYUASIN,WPP-RI-711,222.59,13906130,SUMATERA SELATAN,TERI,TERI NASI;
2020,BANYUASIN,WPP-RI-711,1482.70,66721590,SUMATERA SELATAN,TONGKOL,TONGKOL;
2020,BANYUASIN,WPP-RI-711,1165.75,69944760,SUMATERA SELATAN,UDANG,UDANG DOGOL;
2020,BANYUASIN,WPP-RI-711,1104.86,71264685,SUMATERA SELATAN,UDANG,UDANG JERBUNG;
2020,BANYUASIN,WPP-RI-711,1424.79,85487160,SUMATERA SELATAN,UDANG,UDANG MANTIS;
2020,BANYUASIN,WPP-RI-711,1297.12,129712200,SUMATERA SELATAN,UDANG,UDANG WINDU;
2020,BATU BARA,WPP-RI-571,4047.44,97138584,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2020,BATU BARA,WPP-RI-571,4474.63,134238750,SUMATERA UTARA,GURITA,GURITA;
2020,BATU BARA,WPP-RI-571,23036.78,414662040,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2020,BATU BARA,WPP-RI-571,1766.96,53008860,SUMATERA UTARA,LIDAH,LIDAH;
2020,BATU BARA,WPP-RI-571,316.17,8852872,SUMATERA UTARA,PARI,PARI DURI;
2020,BATU BARA,WPP-RI-571,609.28,10967022,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2020,BATU BARA,WPP-RI-571,992.68,59560680,SUMATERA UTARA,TERI,TERI NASI;
2020,BATU BARA,WPP-RI-571,2033.19,81327440,SUMATERA UTARA,UDANG,UDANG PUTIH; UDANG API-API
2020,BENGKALIS,WPP-RI-571,24.32,639692,RIAU,BAWAL,BAWAL PUTIH;
2020,BENGKALIS,WPP-RI-571,430.54,4305370,RIAU,BELOSO,ACANG-ACANG BOMBAY;
2020,BENGKALIS,WPP-RI-571,13.31,133070,RIAU,BILIS,BILIS;
2020,BENGKALIS,WPP-RI-571,25.81,258070,RIAU,BULU AYAM,BULU AYAM;
2020,BENGKALIS,WPP-RI-571,73.16,3326514,RIAU,GEROT-GEROT,GEROT-GEROT;
2020,BENGKALIS,WPP-RI-571,885.63,30996875,RIAU,GOLOK-GOLOK,GOLOK-GOLOK;
2020,BENGKALIS,WPP-RI-571,333.06,9991860,RIAU,GULAMAH,GULAMAH KUNING;
2020,BENGKALIS,WPP-RI-571,353.54,3535440,RIAU,HARING,GEMPRANG;
2020,BENGKALIS,WPP-RI-571,16.14,726345,RIAU,KAKAP,JENAHA;
2020,BENGKALIS,WPP-RI-571,20.54,1033886,RIAU,KAKAP,KAKAP;
2020,BENGKALIS,WPP-RI-571,840.58,36104835,RIAU,KURO,KURO; SENANGIN
2020,BENGKALIS,WPP-RI-571,49.16,491630,RIAU,LAYUR,LAYUR;
2020,BENGKALIS,WPP-RI-571,360.48,7878475,RIAU,MANYUNG,MANYUNG JAHAL;
2020,BENGKALIS,WPP-RI-571,146.02,2384819,RIAU,PARI,PARI LEMER;
2020,BENGKALIS,WPP-RI-571,198.20,5157346,RIAU,REMANG,REMANG;
2020,BENGKALIS,WPP-RI-571,160.50,3453244,RIAU,SELAR,SELAR BATANG;
2020,BENGKALIS,WPP-RI-571,39.30,808099,RIAU,SEMBILANG,SEMBILANG;
2020,BENGKALIS,WPP-RI-571,134.29,2014290,RIAU,TALANG-TALANG,TALANG-TALANG;
2020,BENGKALIS,WPP-RI-571,963.42,33719525,RIAU,TENGGIRI,TENGGIRI;
2020,BENGKALIS,WPP-RI-571,60.74,5466330,RIAU,TERUBUK,TERUBUK;
2020,BENGKALIS,WPP-RI-571,107.70,7000370,RIAU,UDANG,UDANG GROGO;
2020,BENGKALIS,WPP-RI-571,94.91,2227300,RIAU,UDANG,UDANG KROSOK KUNING;
2020,BENGKALIS,WPP-RI-571,458.53,6202185,RIAU,UDANG,UDANG PUTIH; UDANG API-API
2020,DELI SERDANG,WPP-RI-571,9.99,244755,SUMATERA UTARA,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2020,DELI SERDANG,WPP-RI-571,564.97,15819244,SUMATERA UTARA,AYAM-AYAM,AYAM-AYAM; KAMBING-KAMBING
2020,DELI SERDANG,WPP-RI-571,17.94,304912,SUMATERA UTARA,BARONANG,BARONANG;
2020,DELI SERDANG,WPP-RI-571,5.98,101711,SUMATERA UTARA,BARONANG,BARONANG KUNYIT;
2020,DELI SERDANG,WPP-RI-571,3.94,125984,SUMATERA UTARA,BAWAL,BAWAL HITAM;
2020,DELI SERDANG,WPP-RI-571,2.62,87636,SUMATERA UTARA,BAWAL,BAWAL PUTIH;
2020,DELI SERDANG,WPP-RI-571,441.67,4858315,SUMATERA UTARA,BELOSO,BELOSO;
2020,DELI SERDANG,WPP-RI-571,8.21,94461,SUMATERA UTARA,BIJI NANGKA,BIJI NANGKA KARANG;
2020,DELI SERDANG,WPP-RI-571,521.39,5995962,SUMATERA UTARA,BIJI NANGKA,KUNIRAN; BIJI NANGKA
2020,DELI SERDANG,WPP-RI-571,679.14,23769795,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2020,DELI SERDANG,WPP-RI-571,73.09,1315674,SUMATERA UTARA,GABUS,GABUS LAUT;
2020,DELI SERDANG,WPP-RI-571,5.24,73416,SUMATERA UTARA,GEROT-GEROT,GEROT-GEROT;
2020,DELI SERDANG,WPP-RI-571,6.99,478815,SUMATERA UTARA,GOLOK-GOLOK,GOLOK-GOLOK;
2020,DELI SERDANG,WPP-RI-571,304.85,4572720,SUMATERA UTARA,GULAMAH,GULAMAH;
2020,DELI SERDANG,WPP-RI-571,3.50,41976,SUMATERA UTARA,GURITA,GURITA;
2020,DELI SERDANG,WPP-RI-571,1.22,24480,SUMATERA UTARA,HIU,HIU BOTOL;
2020,DELI SERDANG,WPP-RI-571,11.35,380192,SUMATERA UTARA,HIU,HIU LANJAMAN;
2020,DELI SERDANG,WPP-RI-571,3.34,76728,SUMATERA UTARA,HIU,PARI GERGAJI;
2020,DELI SERDANG,WPP-RI-571,4.30,92364,SUMATERA UTARA,KACI-KACI,KACI-KACI;
2020,DELI SERDANG,WPP-RI-571,3.85,177192,SUMATERA UTARA,KAKAP,JENAHA;
2020,DELI SERDANG,WPP-RI-571,8.56,342480,SUMATERA UTARA,KAKAP,KAKAP BATU;
2020,DELI SERDANG,WPP-RI-571,3583.99,233882360,SUMATERA UTARA,KAKAP,KAKAP MERAH;
2020,DELI SERDANG,WPP-RI-571,3.52,210900,SUMATERA UTARA,KAKATUA,KAKATUA;
2020,DELI SERDANG,WPP-RI-571,9.25,161805,SUMATERA UTARA,KAPAS-KAPAS,KAPAS-KAPAS;
2020,DELI SERDANG,WPP-RI-571,3079.28,56966624,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2020,DELI SERDANG,WPP-RI-571,73.56,3310155,SUMATERA UTARA,KEPITING,KEPITING;
2020,DELI SERDANG,WPP-RI-571,2713.73,271372600,SUMATERA UTARA,KERAPU,KERAPU KARANG;
2020,DELI SERDANG,WPP-RI-571,11.42,1141800,SUMATERA UTARA,KERAPU,KERAPU LUMPUR;
2020,DELI SERDANG,WPP-RI-571,16.16,282765,SUMATERA UTARA,KERONG-KERONG,KERONG-KERONG;
2020,DELI SERDANG,WPP-RI-571,311.24,5446700,SUMATERA UTARA,KURISI,KURISI;
2020,DELI SERDANG,WPP-RI-571,4.55,102465,SUMATERA UTARA,KURO,KURO; SENANGIN
2020,DELI SERDANG,WPP-RI-571,2138.90,61466900,SUMATERA UTARA,KUWE,KUWE;
2020,DELI SERDANG,WPP-RI-571,5420.05,102980969,SUMATERA UTARA,LAYANG,LAYANG ANGGUR;
2020,DELI SERDANG,WPP-RI-571,3.51,66614,SUMATERA UTARA,LAYANG,LAYANG LIDI; LAYAR DELES
2020,DELI SERDANG,WPP-RI-571,3.94,86592,SUMATERA UTARA,LAYARAN,LAYARAN;
2020,DELI SERDANG,WPP-RI-571,53.94,863104,SUMATERA UTARA,LAYUR,LAYUR;
2020,DELI SERDANG,WPP-RI-571,1.24,18570,SUMATERA UTARA,LEMADANG,LEMADANG;
2020,DELI SERDANG,WPP-RI-571,523.84,7595622,SUMATERA UTARA,LEMURU,TEMBANG;
2020,DELI SERDANG,WPP-RI-571,1364.54,26999836,SUMATERA UTARA,LENCAM,LENCAM;
2020,DELI SERDANG,WPP-RI-571,4.72,101394,SUMATERA UTARA,LIDAH,LIDAH;
2020,DELI SERDANG,WPP-RI-571,450.86,10132111,SUMATERA UTARA,MANYUNG,MANYUNG JAHAL;
2020,DELI SERDANG,WPP-RI-571,2.45,56304,SUMATERA UTARA,PARI,PARI KELELAWAR;
2020,DELI SERDANG,WPP-RI-571,1657.30,38117969,SUMATERA UTARA,PARI,PARI KEMBANG;
2020,DELI SERDANG,WPP-RI-571,28.99,492813,SUMATERA UTARA,PEPEREK,PEPEREK BONDOLAN;
2020,DELI SERDANG,WPP-RI-571,1.51,29507,SUMATERA UTARA,PISANG-PISANG,PISANG-PISANG;
2020,DELI SERDANG,WPP-RI-571,383.66,16113636,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2020,DELI SERDANG,WPP-RI-571,96.13,961320,SUMATERA UTARA,REJUNG,BESOT;
2020,DELI SERDANG,WPP-RI-571,257.62,4765914,SUMATERA UTARA,SEBELAH,SEBELAH;
2020,DELI SERDANG,WPP-RI-571,18.82,348207,SUMATERA UTARA,SEBELAH,SEBELAH BUNDAR;
2020,DELI SERDANG,WPP-RI-571,4.90,95585,SUMATERA UTARA,SELAR,SELAR BENTONG;
2020,DELI SERDANG,WPP-RI-571,1.84,35802,SUMATERA UTARA,SELAR,SELAR HIJAU;
2020,DELI SERDANG,WPP-RI-571,720.27,14017624,SUMATERA UTARA,SELAR,SELAR KUNING;
2020,DELI SERDANG,WPP-RI-571,3.49,54157,SUMATERA UTARA,SELAR,TETENGKEK;
2020,DELI SERDANG,WPP-RI-571,88.37,1590624,SUMATERA UTARA,SOTONG,SOTONG;
2020,DELI SERDANG,WPP-RI-571,14.92,246114,SUMATERA UTARA,SWANGGI,SWANGGI;
2020,DELI SERDANG,WPP-RI-571,0.58,9636,SUMATERA UTARA,TALANG-TALANG,TALANG-TALANG;
2020,DELI SERDANG,WPP-RI-571,318.71,9561240,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2020,DELI SERDANG,WPP-RI-571,1.58,47340,SUMATERA UTARA,TENGGIRI,TENGGIRI PAPAN;
2020,DELI SERDANG,WPP-RI-571,18.26,419934,SUMATERA UTARA,TERI,TERI NASI;
2020,DELI SERDANG,WPP-RI-571,13.34,313420,SUMATERA UTARA,TONGKOL,TONGKOL;
2020,DELI SERDANG,WPP-RI-571,356.33,8373684,SUMATERA UTARA,TONGKOL,TONGKOL ABU-ABU;
2020,DELI SERDANG,WPP-RI-571,1.67,91233,SUMATERA UTARA,UDANG,UDANG JERBUNG;
2020,DELI SERDANG,WPP-RI-571,119.92,5996000,SUMATERA UTARA,UDANG,UDANG KROSOK KUNING;
2020,DELI SERDANG,WPP-RI-571,50.21,2761770,SUMATERA UTARA,UDANG,UDANG WINDU;
2020,INDRAGIRI HILIR,WPP-RI-711,1712.24,85611900,RIAU,BAUNG,BAUNG PUTIH;
2020,INDRAGIRI HILIR,WPP-RI-711,2942.12,58842480,RIAU,BELANAK,BELANAK;
2020,INDRAGIRI HILIR,WPP-RI-711,869.86,17397260,RIAU,BELANAK,BELANAK JUMPUL;
2020,INDRAGIRI HILIR,WPP-RI-711,2581.67,25816710,RIAU,BELOSO,ACANG-ACANG BOMBAY;
2020,INDRAGIRI HILIR,WPP-RI-711,89.96,1619352,RIAU,BELUT LAUT,BELUT MORAY BESAR;
2020,INDRAGIRI HILIR,WPP-RI-711,49.79,746790,RIAU,BULU AYAM,BULU AYAM;
2020,INDRAGIRI HILIR,WPP-RI-711,1866.85,93342250,RIAU,GEROT-GEROT,GEROT-GEROT;
2020,INDRAGIRI HILIR,WPP-RI-711,141.59,2831720,RIAU,GOLOK-GOLOK,GOLOK-GOLOK;
2020,INDRAGIRI HILIR,WPP-RI-711,2971.31,44569710,RIAU,GULAMAH,GULAMAH;
2020,INDRAGIRI HILIR,WPP-RI-711,52.16,2086560,RIAU,KACI-KACI,KAKAP PUTIH;
2020,INDRAGIRI HILIR,WPP-RI-711,760.46,26616065,RIAU,KAKAP,KAKAP CINA;
2020,INDRAGIRI HILIR,WPP-RI-711,404.39,14153615,RIAU,KAKAP,KAKAP HITAM;
2020,INDRAGIRI HILIR,WPP-RI-711,31.20,623980,RIAU,KEMBUNG,KEMBUNG;
2020,INDRAGIRI HILIR,WPP-RI-711,39.11,3128480,RIAU,KEPITING,KEPITING BAKAU;
2020,INDRAGIRI HILIR,WPP-RI-711,23736.06,237360620,RIAU,KERANG,KERANG DARAH;
2020,INDRAGIRI HILIR,WPP-RI-711,99.19,3471755,RIAU,KERAPU,KERAPU LUMPUR;
2020,INDRAGIRI HILIR,WPP-RI-711,1513.32,52966095,RIAU,KURO,KURO; SENANGIN
2020,INDRAGIRI HILIR,WPP-RI-711,243.77,3169049,RIAU,LAYUR,LAYUR;
2020,INDRAGIRI HILIR,WPP-RI-711,2036.42,44801174,RIAU,MANYUNG,MANYUNG JAHAL;
2020,INDRAGIRI HILIR,WPP-RI-711,4.95,148380,RIAU,PARI,PARI BURUNG;
2020,INDRAGIRI HILIR,WPP-RI-711,2127.65,42553020,RIAU,SEMBILANG,SEMBILANG BETUL;
2020,INDRAGIRI HILIR,WPP-RI-711,12.58,503360,RIAU,TENGGIRI,TENGGIRI PAPAN;
2020,INDRAGIRI HILIR,WPP-RI-711,2407.38,24073750,RIAU,TERI,BIANG;
2020,INDRAGIRI HILIR,WPP-RI-711,6.19,216580,RIAU,TERUBUK,TERUBUK;
2020,INDRAGIRI HILIR,WPP-RI-711,11.54,1615460,RIAU,UDANG,UDANG GALAH;
2020,INDRAGIRI HILIR,WPP-RI-711,759.97,11399595,RIAU,UDANG,UDANG GROGO;
2020,INDRAGIRI HILIR,WPP-RI-711,529.75,10594900,RIAU,UDANG,UDANG JERBUNG;
2020,INDRAGIRI HILIR,WPP-RI-711,12.08,2900160,RIAU,UDANG,UDANG MANTIS;
2020,INDRAGIRI HILIR,WPP-RI-711,430.41,21520600,RIAU,UDANG,UDANG PUTIH; UDANG API-API
2020,KEPULAUAN MENTAWAI,WPP-RI-572,45.68,913540,SUMATERA BARAT,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2020,KEPULAUAN MENTAWAI,WPP-RI-572,31.62,632340,SUMATERA BARAT,ALU-ALU,ALU-ALU MATA BESAR; BARAKUDA MATA BESAR
